DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRSDepTime,DepartureDelay,DepDelay15,TaxiInTime,ArrivalDelay,CRSDuration,ActualDuration,ActualAirTime,DISTANCE,DepDelayOver15,ArrDelayOver15,DiffActualCRSDiration
22,2,4/22/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",735,-5,0,5,-6,119,118,100,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-1
22,2,4/22/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1600,-6,0,6,7,120,133,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,13
22,2,4/22/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1925,-4,0,8,1,117,122,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,5
22,2,4/22/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-14,0,4,-22,120,112,90,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-8
22,2,4/22/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",630,-12,0,4,-13,119,118,95,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-1
22,2,4/22/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1400,-8,0,4,4,129,141,98,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,12
22,2,4/22/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1845,-13,0,4,-5,120,128,113,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,8
22,2,4/22/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1540,-6,0,8,0,119,125,105,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
22,2,4/22/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",620,-7,0,6,-18,119,108,92,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-11
22,2,4/22/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1845,-5,0,7,-2,115,118,100,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
22,2,4/22/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1245,-3,0,4,-8,112,107,95,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
22,2,4/22/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1000,-10,0,7,-5,115,120,94,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,5
22,2,4/22/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2020,-10,0,19,13,116,139,105,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,23
22,2,4/22/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1155,7,0,5,16,124,133,104,679,Departure Delay 15 min or less,Arrival Delay more than 15 min,9
22,2,4/22/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2058,-6,0,6,-16,126,116,98,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-10
22,2,4/22/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1005,-1,0,9,-13,130,118,96,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-12
22,2,4/22/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",600,-7,0,8,-24,131,114,89,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-17
22,2,4/22/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,"","","","",131,"","",679,"","",""
22,2,4/22/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1538,-3,0,6,-2,131,132,105,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
22,2,4/22/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1937,-5,0,19,6,137,148,106,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,11
22,2,4/22/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1327,2,0,6,4,133,135,101,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
22,2,4/22/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1645,2,0,6,-13,133,118,100,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-15
22,2,4/22/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1105,-3,0,5,28,131,162,96,679,Departure Delay 15 min or less,Arrival Delay more than 15 min,31
22,2,4/22/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2233,-1,0,5,-6,127,122,102,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
22,2,4/22/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",746,12,0,7,2,131,121,93,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-10
22,2,4/22/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-5,0,6,-11,120,114,93,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
22,2,4/22/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1155,11,0,8,18,120,127,101,679,Departure Delay 15 min or less,Arrival Delay more than 15 min,7
22,2,4/22/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1605,-7,0,3,-4,125,128,103,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
22,2,4/22/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",2025,-3,0,3,-5,120,118,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-2
22,2,4/22/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",715,-1,0,5,-4,125,122,101,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
22,2,4/22/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",2000,64,1,7,59,130,125,109,697,Departure Delay more than 15 min,Arrival Delay more than 15 min,-5
22,2,4/22/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",1230,-8,0,7,-8,125,125,107,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
22,2,4/22/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1735,14,0,5,15,115,116,103,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
22,2,4/22/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",620,-1,0,6,-18,125,108,94,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-17
22,2,4/22/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1400,28,1,4,23,115,110,99,671,Departure Delay more than 15 min,Arrival Delay more than 15 min,-5
22,2,4/22/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1100,-2,0,5,-6,115,111,98,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
22,2,4/22/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",905,-2,0,5,-9,120,113,97,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-7
22,2,4/22/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1915,14,0,5,14,120,120,103,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
23,3,4/23/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1725,-6,0,8,"",121,"","",697,Departure Delay 15 min or less,"",""
23,3,4/23/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2100,-2,0,5,-9,116,109,95,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-7
23,3,4/23/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1005,-6,0,7,-4,120,122,108,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
23,3,4/23/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1255,-8,0,6,-12,129,125,101,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
23,3,4/23/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",915,-1,0,5,2,122,125,106,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
23,3,4/23/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",735,-9,0,4,-5,119,123,109,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,4
23,3,4/23/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1600,-6,0,6,-6,120,120,101,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
23,3,4/23/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1925,-9,0,9,-9,117,117,95,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
23,3,4/23/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-14,0,4,-8,120,126,106,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
23,3,4/23/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",630,-7,0,4,8,119,134,111,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,15
23,3,4/23/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1400,-8,0,5,-19,129,118,98,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-11
23,3,4/23/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1845,-3,0,8,0,120,123,106,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
23,3,4/23/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1540,9,0,6,13,119,123,108,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,4
23,3,4/23/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",620,-7,0,4,-9,119,117,102,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-2
23,3,4/23/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1845,-2,0,7,0,115,117,99,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
23,3,4/23/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1245,-10,0,4,-10,112,112,98,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
23,3,4/23/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1000,0,0,8,11,115,126,103,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,11
23,3,4/23/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2020,-11,0,12,-4,116,123,98,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,7
23,3,4/23/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1155,-11,0,5,-12,124,123,101,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-1
23,3,4/23/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",600,-9,0,5,-8,131,132,108,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
23,3,4/23/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-5,0,6,-11,131,125,102,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
23,3,4/23/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1538,-3,0,8,-14,131,120,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-11
23,3,4/23/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1937,-6,0,8,-9,137,134,102,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
23,3,4/23/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1327,-2,0,6,-6,133,129,97,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
23,3,4/23/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1645,-6,0,5,-17,133,122,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-11
23,3,4/23/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1105,-5,0,6,-5,131,131,100,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
23,3,4/23/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2058,26,1,7,10,126,110,89,679,Departure Delay more than 15 min,Arrival Delay 15 min or less,-16
23,3,4/23/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1005,5,0,21,11,130,136,103,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
23,3,4/23/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",746,-5,0,7,-6,131,130,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-1
23,3,4/23/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2233,17,1,8,10,127,120,90,679,Departure Delay more than 15 min,Arrival Delay 15 min or less,-7
23,3,4/23/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-9,0,7,-3,120,126,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
23,3,4/23/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1155,-6,0,5,-2,120,124,105,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,4
23,3,4/23/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1605,-5,0,4,-11,125,119,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
23,3,4/23/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",2025,-5,0,9,-6,120,119,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-1
23,3,4/23/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",715,-3,0,6,-2,125,126,110,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
23,3,4/23/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",2000,55,1,5,46,130,121,106,697,Departure Delay more than 15 min,Arrival Delay more than 15 min,-9
23,3,4/23/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",1230,13,0,4,11,125,123,109,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-2
23,3,4/23/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1735,51,1,4,47,115,111,100,671,Departure Delay more than 15 min,Arrival Delay more than 15 min,-4
23,3,4/23/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",620,-4,0,5,-4,125,125,108,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
23,3,4/23/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1400,75,1,4,70,115,110,100,671,Departure Delay more than 15 min,Arrival Delay more than 15 min,-5
23,3,4/23/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1100,-4,0,4,1,115,120,102,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,5
23,3,4/23/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",905,9,0,4,2,120,113,103,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-7
23,3,4/23/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1915,13,0,9,3,120,110,93,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-10
24,4,4/24/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1725,-8,0,9,-11,121,118,98,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
24,4,4/24/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2100,-8,0,6,-13,116,111,88,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
24,4,4/24/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1005,-14,0,5,-18,120,116,98,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
24,4,4/24/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1255,80,1,4,59,129,108,89,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-21
24,4,4/24/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",915,-2,0,5,-11,122,113,94,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-9
24,4,4/24/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",735,-16,0,4,-19,119,116,101,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
24,4,4/24/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1600,-7,0,5,-3,120,124,97,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,4
24,4,4/24/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1925,38,1,3,26,117,105,91,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-12
24,4,4/24/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-9,0,8,-7,120,122,94,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
24,4,4/24/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",630,-9,0,8,-8,119,120,97,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
24,4,4/24/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1400,44,1,4,21,129,106,89,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-23
24,4,4/24/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1845,-7,0,7,-17,120,110,95,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-10
24,4,4/24/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1540,-6,0,5,-13,119,112,95,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-7
24,4,4/24/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",620,-10,0,12,-7,119,122,94,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
24,4,4/24/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1845,23,1,6,9,115,101,87,671,Departure Delay more than 15 min,Arrival Delay 15 min or less,-14
24,4,4/24/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1245,1,0,7,-4,112,107,90,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
24,4,4/24/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1000,-7,0,9,-10,115,112,93,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
24,4,4/24/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2020,-5,0,7,-9,116,112,90,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
24,4,4/24/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1155,45,1,4,28,124,107,90,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-17
24,4,4/24/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",746,-9,0,4,-34,131,106,92,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-25
24,4,4/24/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2058,-4,0,6,-7,126,123,89,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
24,4,4/24/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",600,-4,0,6,-3,131,132,89,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
24,4,4/24/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-8,0,6,-16,131,123,93,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-8
24,4,4/24/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1538,9,0,5,-6,131,116,91,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-15
24,4,4/24/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1937,-9,0,6,-37,137,109,90,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-28
24,4,4/24/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1327,1,0,4,-12,133,120,93,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-13
24,4,4/24/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1645,-5,0,11,-22,133,116,90,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-17
24,4,4/24/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1105,-5,0,7,-4,131,132,94,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
24,4,4/24/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2233,71,1,5,48,127,104,85,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-23
24,4,4/24/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1005,-4,0,11,-19,130,115,91,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-15
24,4,4/24/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-5,0,5,-9,120,116,93,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
